model,context_length,reasoning_hop,needle_id,character,depth,combined_accuracy,answer_accuracy,evidence_accuracy
Gemini 3 Flash,950000,twohop,0405,Stuart,100,100.0,100.0,100.0
Gemini 3 Flash,950000,twohop,0405Inv,Stuart,0,0.0,0.0,0.0
Gemini 3 Flash,950000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
Gemini 3 Flash,950000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
Gemini 3 Flash,950000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402,Yuki,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402,Yuki,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402,Yuki,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402,Yuki,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405,Stuart,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405,Stuart,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405,Stuart,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405,Stuart,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402,Yuki,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402,Yuki,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402,Yuki,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402,Yuki,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0405,Stuart,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0405,Stuart,33,0.0,0.0,0.0
Gemini 3 Flash,1000000,twohop,0405,Stuart,100,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0405Inv,Stuart,67,100.0,100.0,100.0
Gemini 3 Flash,1000000,twohop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,10000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,10000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,10000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,10000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,10000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,10000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,10000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,10000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,10000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,10000,onehop,0405,Stuart,33,100.0,100.0,100.0
o3-mini,10000,onehop,0405,Stuart,67,100.0,100.0,100.0
o3-mini,10000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,10000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,10000,onehop,0405Inv,Stuart,33,66.67,66.67,66.67
o3-mini,10000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,10000,onehop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,10000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,10000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,10000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,10000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,10000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,10000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,10000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,10000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,10000,twohop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,10000,twohop,0405,Stuart,33,33.33,33.33,33.33
o3-mini,10000,twohop,0405,Stuart,67,100.0,100.0,100.0
o3-mini,10000,twohop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,10000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,10000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,10000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,10000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,20000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,20000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,20000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,20000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,20000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,20000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,20000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,20000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,20000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,20000,onehop,0405,Stuart,33,66.67,66.67,66.67
o3-mini,20000,onehop,0405,Stuart,67,100.0,100.0,100.0
o3-mini,20000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,20000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,20000,onehop,0405Inv,Stuart,33,66.67,66.67,66.67
o3-mini,20000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,20000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,20000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,20000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,20000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,20000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,20000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,20000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,20000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,20000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,20000,twohop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,20000,twohop,0405,Stuart,33,33.33,33.33,33.33
o3-mini,20000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,20000,twohop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,20000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,20000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,20000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,20000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,30000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,30000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,30000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,30000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,30000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,30000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,30000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,30000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,30000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,30000,onehop,0405,Stuart,33,66.67,66.67,66.67
o3-mini,30000,onehop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,30000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,30000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,30000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
o3-mini,30000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,30000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,30000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,30000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,30000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,30000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,30000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,30000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,30000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,30000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,30000,twohop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,30000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,30000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,30000,twohop,0405,Stuart,100,0.0,0.0,100.0
o3-mini,30000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,30000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,30000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,30000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,40000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,40000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,40000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,40000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,40000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,40000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,40000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,40000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,40000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,40000,onehop,0405,Stuart,33,66.67,66.67,66.67
o3-mini,40000,onehop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,40000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,40000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,40000,onehop,0405Inv,Stuart,33,33.33,33.33,33.33
o3-mini,40000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,40000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,40000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,40000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,40000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,40000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,40000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,40000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,40000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,40000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,40000,twohop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,40000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,40000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,40000,twohop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,40000,twohop,0405Inv,Stuart,0,0.0,0.0,0.0
o3-mini,40000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,40000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,40000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,50000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,50000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,50000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,50000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,50000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,50000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,50000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,50000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,50000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,50000,onehop,0405,Stuart,33,33.33,33.33,33.33
o3-mini,50000,onehop,0405,Stuart,67,100.0,100.0,100.0
o3-mini,50000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,50000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,50000,onehop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,50000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,50000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,50000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,50000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,50000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,50000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,50000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,50000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,50000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,50000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,50000,twohop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,50000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,50000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,50000,twohop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,50000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,50000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,50000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,50000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,60000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,60000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,60000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,60000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,60000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,60000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,60000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,60000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,60000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,60000,onehop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,60000,onehop,0405,Stuart,67,100.0,100.0,100.0
o3-mini,60000,onehop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,60000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,60000,onehop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,60000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
o3-mini,60000,onehop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,60000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,60000,twohop,0402,Yuki,33,0.0,0.0,0.0
o3-mini,60000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,60000,twohop,0402,Yuki,100,0.0,0.0,0.0
o3-mini,60000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,60000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,60000,twohop,0402Inv,Yuki,67,0.0,0.0,0.0
o3-mini,60000,twohop,0402Inv,Yuki,100,0.0,0.0,0.0
o3-mini,60000,twohop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,60000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,60000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,60000,twohop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,60000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,60000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,60000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,60000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,70000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,70000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,70000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,70000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,70000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,70000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,70000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,70000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,70000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,70000,onehop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,70000,onehop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,70000,onehop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,70000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,70000,onehop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,70000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,70000,onehop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,70000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,70000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,70000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,70000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,70000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,70000,twohop,0402Inv,Yuki,33,0.0,0.0,0.0
o3-mini,70000,twohop,0402Inv,Yuki,67,0.0,0.0,0.0
o3-mini,70000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,70000,twohop,0405,Stuart,0,0.0,0.0,0.0
o3-mini,70000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,70000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,70000,twohop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,70000,twohop,0405Inv,Stuart,0,0.0,0.0,0.0
o3-mini,70000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,70000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,70000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,80000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,80000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,80000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,80000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,80000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,80000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,80000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,80000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,80000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,80000,onehop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,80000,onehop,0405,Stuart,67,100.0,100.0,100.0
o3-mini,80000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,80000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,80000,onehop,0405Inv,Stuart,33,100.0,100.0,100.0
o3-mini,80000,onehop,0405Inv,Stuart,67,100.0,100.0,100.0
o3-mini,80000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,80000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,80000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,80000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,80000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,80000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,80000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,80000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,80000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,80000,twohop,0405,Stuart,0,0.0,0.0,0.0
o3-mini,80000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,80000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,80000,twohop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,80000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,80000,twohop,0405Inv,Stuart,33,100.0,100.0,100.0
o3-mini,80000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,80000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,90000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,90000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,90000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,90000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,90000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,90000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,90000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,90000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,90000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,90000,onehop,0405,Stuart,33,100.0,100.0,100.0
o3-mini,90000,onehop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,90000,onehop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,90000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,90000,onehop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,90000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,90000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,90000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,90000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,90000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,90000,twohop,0402,Yuki,100,0.0,0.0,0.0
o3-mini,90000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,90000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,90000,twohop,0402Inv,Yuki,67,0.0,0.0,0.0
o3-mini,90000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,90000,twohop,0405,Stuart,0,0.0,0.0,0.0
o3-mini,90000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,90000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,90000,twohop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,90000,twohop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,90000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,90000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,90000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,100000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,100000,onehop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,100000,onehop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,100000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,100000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,100000,onehop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,100000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,100000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,100000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,100000,onehop,0405,Stuart,33,100.0,100.0,100.0
o3-mini,100000,onehop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,100000,onehop,0405,Stuart,100,100.0,100.0,100.0
o3-mini,100000,onehop,0405Inv,Stuart,0,100.0,100.0,100.0
o3-mini,100000,onehop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,100000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,100000,onehop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,100000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,100000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,100000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,100000,twohop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,100000,twohop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,100000,twohop,0402Inv,Yuki,33,100.0,100.0,100.0
o3-mini,100000,twohop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,100000,twohop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,100000,twohop,0405,Stuart,0,0.0,0.0,0.0
o3-mini,100000,twohop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,100000,twohop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,100000,twohop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,100000,twohop,0405Inv,Stuart,0,0.0,0.0,0.0
o3-mini,100000,twohop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,100000,twohop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,100000,twohop,0405Inv,Stuart,100,0.0,0.0,0.0
o3-mini,150000,onehop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,150000,onehop,0402,Yuki,33,0.0,0.0,0.0
o3-mini,150000,onehop,0402,Yuki,67,0.0,0.0,0.0
o3-mini,150000,onehop,0402,Yuki,100,100.0,100.0,100.0
o3-mini,150000,onehop,0402Inv,Yuki,0,100.0,100.0,100.0
o3-mini,150000,onehop,0402Inv,Yuki,33,0.0,0.0,0.0
o3-mini,150000,onehop,0402Inv,Yuki,67,100.0,100.0,100.0
o3-mini,150000,onehop,0402Inv,Yuki,100,100.0,100.0,100.0
o3-mini,150000,onehop,0405,Stuart,0,100.0,100.0,100.0
o3-mini,150000,onehop,0405,Stuart,33,0.0,0.0,0.0
o3-mini,150000,onehop,0405,Stuart,67,0.0,0.0,0.0
o3-mini,150000,onehop,0405,Stuart,100,0.0,0.0,0.0
o3-mini,150000,onehop,0405Inv,Stuart,0,0.0,100.0,0.0
o3-mini,150000,onehop,0405Inv,Stuart,33,0.0,0.0,0.0
o3-mini,150000,onehop,0405Inv,Stuart,67,0.0,0.0,0.0
o3-mini,150000,onehop,0405Inv,Stuart,100,100.0,100.0,100.0
o3-mini,150000,twohop,0402,Yuki,0,100.0,100.0,100.0
o3-mini,150000,twohop,0402,Yuki,33,100.0,100.0,100.0
o3-mini,150000,twohop,0402,Yuki,67,100.0,100.0,100.0
o3-mini,150000,twohop,0402,Yuki,100,100.0,100.0,100.0
